id,lien,nom,Marque,image_url,boutique,Taille Ecran,Type Ecran,Processeur,Réf processeur,Mémoire,Disque Dur,Type de disque dur,Carte Graphique,Système d'exploitation,Gamer,prix
AB1S0EA-24,https://www.tunisianet.com.tn/pc-portable-tunisie/85879-pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-noir.html,Pc Portable Gamer HP VICTUS 16-r1005nk / i7-14650HX / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Noir,,https://www.tunisianet.com.tn/428922-home/pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-noir.jpg,tunisianet,"16""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-14650HX, (jusqu’à 5.2 GHz, 30 Mo de mémoire cache)",24 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 288,000 DT"
A13VF-1492XFR-24,https://www.tunisianet.com.tn/pc-portable-tunisie/79859-pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i5-13420H / RTX 4060 8G / 24 Go DDR5 / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/397512-home/pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"Intel Core i5-13420H (3.4 GH up to 4.60, 12 Mo de mémoire cache)",24 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 289,000 DT"
GB-G6MF-I7-2Y-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/83507-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-16-go-ddr5-1-to-ssd-windows-11-pro-noir.html,PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 16 Go DDR5 / 1 To SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/416402-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-16-go-ddr5-1-to-ssd-windows-11-pro-noir.jpg,tunisianet,"16""",WUXGA,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",16 Go,1 To SSD,,Nvidia GeForce,Windows 11,,"3 299,000 DT"
TUF507NUR-LP059W,https://www.tunisianet.com.tn/pc-portable-tunisie/82965-pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-ryzen-7-7435hs-rtx-4050-6g-8-go-ddr5-512-go-ssd-windows-11.html,Pc Portable Gamer ASUS TUF Gaming A15 TUF507NUR / Ryzen 7 7435HS / RTX 4050 6G / 8 Go DDR5 / 512 Go SSD / Windows 11,,https://www.tunisianet.com.tn/413399-home/pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-ryzen-7-7435hs-rtx-4050-6g-8-go-ddr5-512-go-ssd-windows-11.jpg,tunisianet,"14"" - 15.6""",Full HD,AMD Ryzen 7,"AMD Ryzen 7 7435HS, (jusqu’à 4.5 GHz, 20 Mo de mémoire cache)",8 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 299,000 DT"
AB1S1EA-64,https://www.tunisianet.com.tn/pc-portable-tunisie/85956-pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-64-go-ddr5-512-go-ssd-windows-11-noir.html,Pc Portable Gamer HP VICTUS 16-r1006nk / i7-14650HX / RTX 3050 6G / 64 Go DDR5 / 512 Go SSD / Windows 11 / Noir,,https://www.tunisianet.com.tn/429215-home/pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-64-go-ddr5-512-go-ssd-windows-11-noir.jpg,tunisianet,"16""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-14650HX, (jusqu’à 5.2 GHz, 30 Mo de mémoire cache)",64 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 307,000 DT"
GB-G6MF-I7-2Y-24,https://www.tunisianet.com.tn/pc-portable-tunisie/80940-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-noir.html,PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 24 Go DDR5 / 1 To SSD / Noir,,https://www.tunisianet.com.tn/402126-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-noir.jpg,tunisianet,"16""",WUXGA,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",24 Go,1 To SSD,,Nvidia GeForce,FreeDos,,"3 319,000 DT"
A38FQET-2Y-32,https://www.tunisianet.com.tn/pc-portable-tunisie/86093-pc-portable-hp-probook-460-g11-ultra-7-155u-32-go-ddr5-512-go-ssd-argent.html,Pc Portable HP ProBook 460 G11 / Ultra 7 155U / 32 Go DDR5 / 512 Go SSD / Argent,,https://www.tunisianet.com.tn/429905-home/pc-portable-hp-probook-460-g11-ultra-7-155u-32-go-ddr5-512-go-ssd-argent.jpg,tunisianet,"16""",WUXGA,Intel Core Ultra 7,"Intel Core Ultra 7 155U, (jusqu’à 4.8 GHz, 12 Mo de mémoire cache)",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"3 319,000 DT"
A13VE-1493XFR-32-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/85035-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-pro-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/423567-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",32 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 319,000 DT"
21MA001LFE-2Y-24,https://www.tunisianet.com.tn/pc-portable-tunisie/78782-pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-24-go-ddr5-noir-avec-sacoche-offerte.html,Pc Portable Lenovo ThinkPad E16 Gen 2 / Ultra 7 155H / 24 Go DDR5 / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/395811-home/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-24-go-ddr5-noir-avec-sacoche-offerte.jpg,tunisianet,"16""",WUXGA,Intel Core Ultra 7,"Processeur Intel Core Ultra 7 155H, (jusqu’à 4.8 GHz, 24 Mo de mémoire cache)",24 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"3 325,000 DT"
845H3EA-64,https://www.tunisianet.com.tn/pc-portable-tunisie/85954-portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-64-go-ddr5-512-go-ssd-windows-11-bleu.html,Portable Gaming HP Victus Gaming 16-r0001nk / i5-13500H / RTX 4050 6G / 64 Go DDR5 / 512 Go SSD / Windows 11 / Bleu,,https://www.tunisianet.com.tn/429207-home/portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-64-go-ddr5-512-go-ssd-windows-11-bleu.jpg,tunisianet,"16""",Full HD,Intel Core i5 | Intel Core 5,"Intel Core i5-13500H, 13ème Génération, 3.5 Ghz up to 4.7 Ghz, 18 Mo de mémoire cache",64 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 329,000 DT"
A13VF-1492XFR-32,https://www.tunisianet.com.tn/pc-portable-tunisie/79860-pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-32-go-ddr5-512-go-ssd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i5-13420H / RTX 4060 8G / 32 Go DDR5 / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/397517-home/pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-32-go-ddr5-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"Intel Core i5-13420H (3.4 GH up to 4.60, 12 Mo de mémoire cache)",32 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 339,000 DT"
A13VF-1491XFR,https://www.tunisianet.com.tn/pc-portable-tunisie/79799-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-8-go-ddr5-512-go-ssd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 8 Go DDR5 / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/397167-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-8-go-ddr5-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",8 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 339,000 DT"
GB-G5MF5-512-I7-2Y-32W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/83506-pc-portable-gigabyte-g5mf5-i7-13620h-32-go-rtx-4050-6g-512-go-ssd-windows-11-pro.html,Pc Portable Gigabyte G5MF5 / i7-13620H / 32 Go / RTX 4050 6G / 512 Go SSD / Windows 11 Pro,,https://www.tunisianet.com.tn/416401-home/pc-portable-gigabyte-g5mf5-i7-13620h-32-go-rtx-4050-6g-512-go-ssd-windows-11-pro.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",32 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 339,000 DT"
83DV010QFG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/82843-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.html,Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 16 Go DDR5 / 512 Go SSD / Windows 11 / Gris + Souris RGB Lenovo LOQ M100,,https://www.tunisianet.com.tn/412823-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13650HX (Jusqu'à 4,9 GH, 24 Mo de mémoire cache)",16 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 359,000 DT"
21MA001LFE-2Y-32,https://www.tunisianet.com.tn/pc-portable-tunisie/78783-pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-32-go-ddr5-noir-avec-sacoche-offerte.html,Pc Portable Lenovo ThinkPad E16 Gen 2 / Ultra 7 155H / 32 Go DDR5 / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/395812-home/pc-portable-lenovo-thinkpad-e16-gen-2-ultra-7-155h-32-go-ddr5-noir-avec-sacoche-offerte.jpg,tunisianet,"16""",WUXGA,Intel Core Ultra 7,"Processeur Intel Core Ultra 7 155H, (jusqu’à 4.8 GHz, 24 Mo de mémoire cache)",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"3 365,000 DT"
AB1S0EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/85881-pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-noir.html,Pc Portable Gamer HP VICTUS 16-r1005nk / i7-14650HX / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 / Noir,,https://www.tunisianet.com.tn/428929-home/pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-noir.jpg,tunisianet,"16""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-14650HX, (jusqu’à 5.2 GHz, 30 Mo de mémoire cache)",32 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 377,000 DT"
GB-G6MF-I7-2Y-24-W,https://www.tunisianet.com.tn/pc-portable-tunisie/83508-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-windows-11-pro-noir.html,PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 24 Go DDR5 / 1 To SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/416413-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-windows-11-pro-noir.jpg,tunisianet,"16""",WUXGA,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",24 Go,1 To SSD,,Nvidia GeForce,Windows 11,,"3 388,000 DT"
A13VF-1491XFR-16,https://www.tunisianet.com.tn/pc-portable-tunisie/79868-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-16-go-ddr5-512-go-ssd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 16 Go DDR5 / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/397562-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-16-go-ddr5-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",16 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 389,000 DT"
A13VF-1491XFR-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/86039-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-8-go-ddr5-512-go-ssd-windows-11-pro-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 8 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/429569-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-8-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",8 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 399,000 DT"
GB-G6MF-I7-2Y-32,https://www.tunisianet.com.tn/pc-portable-tunisie/80941-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-noir.html,PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 32 Go DDR5 / 1 To SSD / Noir,,https://www.tunisianet.com.tn/402137-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-noir.jpg,tunisianet,"16""",WUXGA,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",32 Go,1 To SSD,,Nvidia GeForce,FreeDos,,"3 399,000 DT"
83DV010QFG-2Y-24,https://www.tunisianet.com.tn/pc-portable-tunisie/83422-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.html,Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Gris + Souris RGB Lenovo LOQ M100,,https://www.tunisianet.com.tn/415929-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13650HX (Jusqu'à 4,9 GH, 24 Mo de mémoire cache)",24 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 429,000 DT"
G15-5530-I74050-3Y,https://www.tunisianet.com.tn/pc-portable-tunisie/80796-pc-portable-dell-gaming-g15-5530-i7-13650hx-rtx-4050-6g-16-go-512-go-ssd.html,Pc portable Dell Gaming G15 5530 / i7-13650HX / RTX 4050 6G / 16 Go / 512 Go SSD,,https://www.tunisianet.com.tn/401495-home/pc-portable-dell-gaming-g15-5530-i7-13650hx-rtx-4050-6g-16-go-512-go-ssd.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13650HX (Jusqu'à 4,9 GH, 24 Mo de mémoire cache)",16 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 439,000 DT"
859761-5550-3Y,https://www.tunisianet.com.tn/pc-portable-tunisie/84030-pc-portable-dell-latitude-5550-ultra-5-125u-16-go-ddr5-512-go-ssd-silver.html,Pc Portable Dell Latitude 5550 / Ultra 5 125U / 16 Go DDR5 / 512 Go SSD / Silver,,https://www.tunisianet.com.tn/418808-home/pc-portable-dell-latitude-5550-ultra-5-125u-16-go-ddr5-512-go-ssd-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core Ultra 5,"Intel Core Ultra 5 125U, (jusqu'à 4.3 GHz, 12 Mo de mémoire cache)",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"3 439,000 DT"
21L50005FE,https://www.tunisianet.com.tn/pc-portable-tunisie/78329-pc-portable-lenovo-thinkpad-l14-gen-5-ryzen-5-pro-7535u-8-go-ddr5-512-go-ssd-windows-11-pro-noir.html,Pc Portable Lenovo ThinkPad L14 Gen 5 / Ryzen 5 PRO 7535U / 8 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/387786-home/pc-portable-lenovo-thinkpad-l14-gen-5-ryzen-5-pro-7535u-8-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14""",WUXGA,AMD Ryzen 5,"AMD Ryzen 5 PRO 7535U, (jusqu’à 4.55 GHz, 19 Mo de mémoire cache)",8 Go,512 Go SSD,,AMD Radeon,Windows 11,,"3 439,000 DT"
83DJ00D4FG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/81127-pc-portable-lenovo-yoga-7-2-in-1-14iml9-ultra-7-155u-16-go-1-to-ssd-bleu.html,Pc Portable Lenovo Yoga 7 2-in-1 14IML9 / Ultra 7 155U / 16 Go / 1 To SSD / Bleu Avec Stylet numérique Lenovo + Souris Yoga Slim,,https://www.tunisianet.com.tn/403151-home/pc-portable-lenovo-yoga-7-2-in-1-14iml9-ultra-7-155u-16-go-1-to-ssd-bleu.jpg,tunisianet,"14"" - 15.6""",WUXGA,Intel Core Ultra 7,"Intel Core Ultra 7 155U, (jusqu’à 4.8 GHz, 12 Mo de mémoire cache)",16 Go,1 To SSD,,Graphique Intégrée,FreeDos,,"3 449,000 DT"
A13VF-1491XFR-16-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/86040-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-16-go-ddr5-512-go-ssd-windows-11-pro-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 16 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/429574-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-16-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",16 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 449,000 DT"
GB-G6MF-I7-2Y-32-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/83509-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-windows-11-pro-noir.html,PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 32 Go DDR5 / 1 To SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/416424-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-windows-11-pro-noir.jpg,tunisianet,"16""",WUXGA,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",32 Go,1 To SSD,,Nvidia GeForce,Windows 11,,"3 455,000 DT"
83DV010QFG-2Y-32,https://www.tunisianet.com.tn/pc-portable-tunisie/83423-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.html,Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 / Gris + Souris RGB Lenovo LOQ M100,,https://www.tunisianet.com.tn/415938-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13650HX (Jusqu'à 4,9 GH, 24 Mo de mémoire cache)",32 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 469,000 DT"
A13VF-1491XFR-24,https://www.tunisianet.com.tn/pc-portable-tunisie/79869-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 24 Go DDR5 / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/397567-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",24 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 489,000 DT"
MLY33FN/A,https://www.tunisianet.com.tn/pc-portable-tunisie/60458-apple-macbook-air-retina-m2-8go-256-go-noir.html,Apple MacBook Air Retina M2 / 8Go / 256 Go / Noir,,https://www.tunisianet.com.tn/280161-home/apple-macbook-air-retina-m2-8go-256-go-noir.jpg,tunisianet,,,Apple M2,Apple M2   (8-core CPU / 8-core GPU),8 Go,256 Go,,,Apple macOS Monterey,,"3 499,000 DT"
MLXW3FN/A,https://www.tunisianet.com.tn/pc-portable-tunisie/63145-apple-macbook-air-retina-m2-8go-256-go-gris.html,Apple MacBook Air Retina M2 / 8Go / 256 Go / GRIS,,https://www.tunisianet.com.tn/295617-home/apple-macbook-air-retina-m2-8go-256-go-gris.jpg,tunisianet,,,,Apple M2   (8-core CPU / 8-core GPU),8 Go,256 Go,,,Apple macOS Monterey,,"3 499,000 DT"
MLXY3FN/A,https://www.tunisianet.com.tn/pc-portable-tunisie/70803-apple-macbook-air-retina-m2-8go-256-go-silver.html,Apple MacBook Air Retina M2 / 8Go / 256 Go / Silver,,https://www.tunisianet.com.tn/342269-home/apple-macbook-air-retina-m2-8go-256-go-silver.jpg,tunisianet,"13,6""",,,Apple M2   (8-core CPU / 8-core GPU),8 Go,256 Go,,,Apple macOS Monterey,,"3 499,000 DT"
G15-5530-I74050-3YW11,https://www.tunisianet.com.tn/pc-portable-tunisie/81179-pc-portable-dell-gaming-g15-5530-i7-13650hx-rtx-4050-6g-16-go-512-go-ssd-windows-11-pro.html,Pc portable Dell Gaming G15 5530 / i7-13650HX / RTX 4050 6G / 16 Go / 512 Go SSD / Windows 11 Pro,,https://www.tunisianet.com.tn/403900-home/pc-portable-dell-gaming-g15-5530-i7-13650hx-rtx-4050-6g-16-go-512-go-ssd-windows-11-pro.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13650HX (Jusqu'à 4,9 GH, 24 Mo de mémoire cache)",16 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 503,000 DT"
G15-5530-I74050-3Y-24,https://www.tunisianet.com.tn/pc-portable-tunisie/81047-pc-portable-dell-gaming-g15-5530-i7-13650hx-rtx-4050-6g-24-go-512-go-ssd.html,Pc portable Dell Gaming G15 5530 / i7-13650HX / RTX 4050 6G / 24 Go / 512 Go SSD,,https://www.tunisianet.com.tn/402655-home/pc-portable-dell-gaming-g15-5530-i7-13650hx-rtx-4050-6g-24-go-512-go-ssd.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13650HX (Jusqu'à 4,9 GH, 24 Mo de mémoire cache)",24 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 509,000 DT"
859761-5550-3Y-24,https://www.tunisianet.com.tn/pc-portable-tunisie/85311-pc-portable-dell-latitude-5550-ultra-5-125u-24-go-ddr5-512-go-ssd-silver.html,Pc Portable Dell Latitude 5550 / Ultra 5 125U / 24 Go DDR5 / 512 Go SSD / Silver,,https://www.tunisianet.com.tn/425255-home/pc-portable-dell-latitude-5550-ultra-5-125u-24-go-ddr5-512-go-ssd-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core Ultra 5,"Intel Core Ultra 5 125U, (jusqu'à 4.3 GHz, 12 Mo de mémoire cache)",24 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"3 529,000 DT"
A13VF-1491XFR-24-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/86042-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-24-go-ddr5-512-go-ssd-windows-11-pro-noir.html,Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 24 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/429587-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-24-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",24 Go,512 Go SSD,,Nvidia GeForce,Windows 11,,"3 549,000 DT"
FX507VU-LP221W,https://www.tunisianet.com.tn/pc-portable-tunisie/84709-pc-portable-gamer-asus-tuf-gaming-f15-fx507vu-i7-13620h-rtx-4050-6g-16-go-512-go-ssd-windows-11-noir.html,Pc Portable Gamer ASUS TUF Gaming F15 FX507VU / i7-13620H / RTX 4050 6G / 16 Go / 512 Go SSD / Windows 11 / Noir,,https://www.tunisianet.com.tn/422038-home/pc-portable-gamer-asus-tuf-gaming-f15-fx507vu-i7-13620h-rtx-4050-6g-16-go-512-go-ssd-windows-11-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i7 | Intel Core 7,"Intel Core i7-13620H (4.9 GH, 24 Mo de mémoire cache)",16 Go,512 Go SSD,,Nvidia GeForce,FreeDos,,"3 549,000 DT"
