reference,link,name,brand,image_url,store,screen_size,processor,ram,disk_capacity,gpu,os,gamer,price
AB1T8EA,https://agora.tn/fr/pc-portable/16495-pc-portable-hp-15-fd0297nk-n100-8go-256go-ssd-noir.html,PC PORTABLE HP 15-FD0297NK N100 8GO 256GO SSD NOIR,Hp,https://agora.tn/fr/47845-home_default/pc-portable-hp-15-fd0297nk-n100-8go-256go-ssd-noir.jpg,agora,15.6,Intel Celeron,8,256 Go SSD,Graphique Intégrée,FreeDos,Non,789.0
82VG00NYFG,https://agora.tn/fr/pc-portable/16134-pc-portable-lenovo-ideapad-1-15amn7-amd-athlon-8go-256go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD 1 15AMN7 AMD ATHLON 8GO 256GO SSD GRIS,Lenovo,https://agora.tn/fr/45295-home_default/pc-portable-lenovo-ideapad-1-15amn7-amd-athlon-8go-256go-ssd-gris.jpg,agora,15.6,AMD Athlon,8,256 Go SSD,AMD Radeon,Windows,Non,789.0
82XQ00DMFG,https://agora.tn/fr/pc-portable/15346-pc-portable-lenovo-ideapad-slim-3-amd-ryzen-3-8go-256go-ssd.html,PC PORTABLE LENOVO IDEAPAD SLIM 3 AMD RYZEN 3 8GO 256GO SSD,Lenovo,https://agora.tn/fr/44136-home_default/pc-portable-lenovo-ideapad-slim-3-amd-ryzen-3-8go-256go-ssd.jpg,agora,15.6,AMD RYZEN 3,8,256 Go SSD,AMD Radeon,Windows,Non,899.0
N5360PVNB3520EMEA0,https://agora.tn/fr/pc-portable/15371-pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3520 I3-1215U 8GO 512GO SSD NOIR,Dell,https://agora.tn/fr/45468-home_default/pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,Windows,Non,999.0
V3520-I3-512SSD,https://agora.tn/fr/pc-portable/16179-pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3520 I3-1215U 8GO 512GO SSD NOIR,Dell,https://agora.tn/fr/45466-home_default/pc-portable-dell-vostro-3520-i3-1215u-8go-512go-ssd-noir.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Nvidia GeForce,Ubuntu,Non,1039.0
X1504VA-NJ519W,https://agora.tn/fr/pc-portable/15384-pc-portable-asus-vivobook-15-x1504va-i3-1315u-4go-256go-ssd-bleu.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 4GO 256GO SSD BLEU,Asus,https://agora.tn/fr/46318-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-4go-256go-ssd-bleu.jpg,agora,15.6,Intel Core i3,4,256 Go SSD,Graphique Intégrée,Windows 11,Non,1045.0
X1504VA-NJ520W-8G,https://agora.tn/fr/pc-portable/16089-pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256go-ssd-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 8GO 256GO SSD SILVER,Asus,https://agora.tn/fr/46315-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256go-ssd-silver.jpg,agora,15.6,Intel Core i3,8,256 Go SSD,Graphique Intégrée,Windows,Non,1065.0
281430-3530,https://agora.tn/fr/pc-portable/15908-pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3530 I3-1305U 8GO 256GO SSD NOIR,Dell,https://agora.tn/fr/44665-home_default/pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1069.0
X1504VA-NJ520W-12G,https://agora.tn/fr/pc-portable/16176-pc-portable-asus-vivobook-15-x1504va-i3-1315u-12go-256go-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 12GO 256GO SILVER,Asus,https://agora.tn/fr/46314-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-12go-256go-silver.jpg,agora,15.6,Intel Core i3,12,256 Go SSD,Graphique Intégrée,Windows,Non,1089.0
82RK017AFG,https://agora.tn/fr/pc-portable/16136-pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 3 15IAU7 I3-1215U 8GO 512GO SSD BLEU,Lenovo,https://agora.tn/fr/45299-home_default/pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-bleu.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,windows 11 famille,Non,1099.0
82RK016YFG,https://agora.tn/fr/pc-portable/16081-pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD 3 15IAU7 I3-1215U 8GO 512GO SSD GRIS,Lenovo,https://agora.tn/fr/45296-home_default/pc-portable-lenovo-ideapad-3-15iau7-i3-1215u-8go-512go-ssd-gris.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1099.0
X1504VA-NJ480W,https://agora.tn/fr/pc-portable/16130-pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256-ssd-bleu.html,PC PORTABLE ASUS VIVOBOOK 15 X1504VA I3-1315U 8GO 256 SSD BLEU,Asus,https://agora.tn/fr/46323-home_default/pc-portable-asus-vivobook-15-x1504va-i3-1315u-8go-256-ssd-bleu.jpg,agora,15.6,Intel Core i3,8,250 Go SSD,Graphique Intégrée,windows 11 famille,Non,1109.0
N1612PVNB3530-UBU,https://agora.tn/fr/pc-portable/16509-pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3530 I3-1305U 8GO 256GO SSD NOIR,Dell,https://agora.tn/fr/45817-home_default/pc-portable-dell-vostro-3530-i3-1305u-8go-256go-ssd-noir.jpg,agora,15.6,Intel Core i3,8,256 Go SSD,Graphique Intégrée,FreeDos,Non,1129.0
A2MM1EA,https://agora.tn/fr/pc-portable/16487-pc-portable-hp-15-fd0052nk-i3-n305-8go-512go-ssd-silver.html,PC PORTABLE HP 15-FD0052NK I3-N305 8GO 512GO SSD SILVER,Hp,https://agora.tn/fr/45775-home_default/pc-portable-hp-15-fd0052nk-i3-n305-8go-512go-ssd-silver.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1149.0
A2AN9EA,https://agora.tn/fr/pc-portable/15906-pc-portable-hp-15-fd0051nk-i3-n305-8go-512go-ssd-gold.html,PC PORTABLE HP 15-FD0051NK I3-N305 8GO 512GO SSD GOLD,Hp,https://agora.tn/fr/44658-home_default/pc-portable-hp-15-fd0051nk-i3-n305-8go-512go-ssd-gold.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1169.0
X1504VA-NJ1000W,https://agora.tn/fr/pc-portable/16500-pc-portable-asus-x1504va-i3-1315u-8go-512go-ssd-silver.html,PC PORTABLE ASUS X1504VA I3-1315U 8GO 512GO SSD SILVER,Asus,https://agora.tn/fr/46336-home_default/pc-portable-asus-x1504va-i3-1315u-8go-512go-ssd-silver.jpg,agora,15.6,Intel Core i3,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1245.0
9S7-15H112-1019,https://agora.tn/fr/pc-portable/16628-pc-portable-msi-modern-15-b12m-i3-1215u-16go-512go-ssd-noir.html,PC PORTABLE MSI MODERN 15 B12M I3-1215U 16GO 512GO SSD NOIR,Msi,https://agora.tn/fr/46026-home_default/pc-portable-msi-modern-15-b12m-i3-1215u-16go-512go-ssd-noir.jpg,agora,15.6,Intel Core i3,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1399.0
N1610PVNB3520EMEA0,https://agora.tn/fr/pc-portable/15206-pc-portable-dell-vostro-3520-i5-1235u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3520 I5-1235U 8GO 512GO SSD NOIR,Dell,https://agora.tn/fr/42672-home_default/pc-portable-dell-vostro-3520-i5-1235u-8go-512go-ssd-noir.jpg,agora,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Ubuntu,Non,1425.0
82RK0174FG,https://agora.tn/fr/pc-portable/16076-pc-portable-lenovo-ideapad-3-15iau7-i5-1235u-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 3 15IAU7 I5-1235U 8GO 512GO SSD BLEU,Lenovo,https://agora.tn/fr/45303-home_default/pc-portable-lenovo-ideapad-3-15iau7-i5-1235u-8go-512go-ssd-bleu.jpg,agora,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Windows,Non,1469.0
81W1017HFE,https://agora.tn/fr/pc-portable/11079-pc-portable-lenovo-ideapad-3-adm-ryzen-7-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 3 ADM RYZEN 7 8GO 512GO SSD BLEU,Lenovo,https://agora.tn/fr/37889-home_default/pc-portable-lenovo-ideapad-3-adm-ryzen-7-8go-512go-ssd-bleu.jpg,agora,15.6,AMD RYZEN 7,8,512 Go SSD,AMD Radeon,Windows,Non,1489.0
83ER00H5FG,https://agora.tn/fr/pc-portable/17051-pc-portable-lenovo-ideapad-s3-i5-12450h-16go-512go-ssd-156-gris.html,"PC PORTABLE LENOVO IDEAPAD S3 I5-12450H 16GO 512GO SSD 15.6"" GRIS",Lenovo,https://agora.tn/fr/47554-home_default/pc-portable-lenovo-ideapad-s3-i5-12450h-16go-512go-ssd-156-gris.jpg,agora,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1539.0
N3409PVNB3530EMEA01_UBU,https://agora.tn/fr/pc-portable/16506-pc-portable-dell-vostro-3530-i5-1334u-8go-512go-ssd-noir.html,PC PORTABLE DELL VOSTRO 3530 I5-1334U 8GO 512GO SSD NOIR,Dell,https://agora.tn/fr/45913-home_default/pc-portable-dell-vostro-3530-i5-1334u-8go-512go-ssd-noir.jpg,agora,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1549.0
A2AP5EA,https://agora.tn/fr/pc-portable/15904-pc-portable-hp-15-fd0094nk-i5-1334u-8go-512go-ssd-bleu.html,PC PORTABLE HP 15-FD0094NK I5-1334U  8GO 512GO SSD BLEU,Hp,https://agora.tn/fr/44648-home_default/pc-portable-hp-15-fd0094nk-i5-1334u-8go-512go-ssd-bleu.jpg,agora,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1585.0
83EM00GMFG,https://agora.tn/fr/pc-portable/17049-pc-portable-lenovo-ideapad-s3-i5-13420h-16go-512go-ssd-156-gris.html,"PC PORTABLE LENOVO IDEAPAD S3 I5-13420H 16GO 512GO SSD 15.6"" GRIS",Lenovo,https://agora.tn/fr/47553-home_default/pc-portable-lenovo-ideapad-s3-i5-13420h-16go-512go-ssd-156-gris.jpg,agora,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1589.0
A2AP6EA,https://agora.tn/fr/pc-portable/15901-pc-portable-hp-15-fd0093nk-i5-1334u-8go-512go-ssd-gold.html,PC PORTABLE HP 15-FD0093NK I5-1334U 8GO 512GO SSD GOLD,Hp,https://agora.tn/fr/44638-home_default/pc-portable-hp-15-fd0093nk-i5-1334u-8go-512go-ssd-gold.jpg,agora,15.6,Intel Core i5,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1649.0
X1502-NJ231W-16,https://agora.tn/fr/pc-portable/16709-pc-portable-asus-vivovook-15-x1502va-i5-13500h-16go-512g-ssd-silver.html,PC PORTABLE ASUS VIVOVOOK 15 X1502VA I5-13500H 16GO 512G SSD SILVER,Asus,https://agora.tn/fr/46309-home_default/pc-portable-asus-vivovook-15-x1502va-i5-13500h-16go-512g-ssd-silver.jpg,agora,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,Windows,Non,1689.0
9S7-15H112-1018,https://agora.tn/fr/pc-portable/16620-pc-portable-msi-modern-15-b13m-i5-1335u-16go-512go-ssd-noir.html,PC PORTABLE MSI MODERN 15 B13M I5-1335U 16GO 512GO SSD NOIR,Msi,https://agora.tn/fr/46022-home_default/pc-portable-msi-modern-15-b13m-i5-1335u-16go-512go-ssd-noir.jpg,agora,15.6,Intel Core i5,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,1739.0
82XM00H6FG,https://agora.tn/fr/pc-portable/16775-pc-portable-lenovo-ideapad-slim-3-amd-rayzen-7-16go-512go-ssd-gris-sacoche.html,PC PORTABLE LENOVO IDEAPAD SLIM 3 AMD RAYZEN 7 16GO 512GO SSD GRIS + SACOCHE,Lenovo,https://agora.tn/fr/46472-home_default/pc-portable-lenovo-ideapad-slim-3-amd-rayzen-7-16go-512go-ssd-gris-sacoche.jpg,agora,15.6,AMD RYZEN 7,16,512 Go SSD,AMD Radeon,FreeDos,Non,1769.0
M3502QA-MA013W,https://agora.tn/fr/pc-portable/13978-pc-portable-asus-m3502qa-rayzen-5-8go-512go-ssd-noir.html,PC PORTABLE ASUS M3502QA RAYZEN 5 8GO 512GO SSD NOIR,Asus,https://agora.tn/fr/44476-home_default/pc-portable-asus-m3502qa-rayzen-5-8go-512go-ssd-noir.jpg,agora,15.6,AMD RYZEN 5,8,512 Go SSD,AMD Radeon,Windows,Non,1790.0
A2AN8EA,https://agora.tn/fr/pc-portable/15905-pc-portable-hp-15-fd0045nk-i5-1334u-8go-512go-ssd-mx570a-silver.html,PC PORTABLE HP 15-FD0045NK I5-1334U 8GO 512GO SSD MX570A SILVER,Hp,https://agora.tn/fr/44655-home_default/pc-portable-hp-15-fd0045nk-i5-1334u-8go-512go-ssd-mx570a-silver.jpg,agora,15.6,Intel Core i5,8,512 Go SSD,Nvidia GeForce,Windows,Non,1839.0
AB1T6EA,https://agora.tn/fr/pc-portable/16556-pc-portable-hp-15-fd0080nk-i5-1334u-8go-512go-ssd-mx570-noir.html,PC PORTABLE HP 15-FD0080NK I5-1334U 8GO 512GO SSD MX570 NOIR,Hp,https://agora.tn/fr/45770-home_default/pc-portable-hp-15-fd0080nk-i5-1334u-8go-512go-ssd-mx570-noir.jpg,agora,15.6,Intel Core i5,8,512 Go SSD,Nvidia GeForce,FreeDos,Non,1855.0
82QD00FYFG,https://agora.tn/fr/pc-portable/16424-pc-portable-lenovo-ideapad-1-15iau7-i7-1255u-8go-512go-ssd-bleu.html,PC PORTABLE LENOVO IDEAPAD 1 15IAU7 I7-1255U 8GO 512GO SSD BLEU,Lenovo,https://agora.tn/fr/45811-home_default/pc-portable-lenovo-ideapad-1-15iau7-i7-1255u-8go-512go-ssd-bleu.jpg,agora,15.6,Intel Core i7,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,1969.0
82K202CMFG,https://agora.tn/fr/pc-portable-gaming/16131-pc-portable-gamer-lenovo-ideapad-3-15ach6-adm-ryzen-5-16go-512go-ssd-rtx-2050-noir.html,PC PORTABLE GAMER LENOVO IDEAPAD 3 15ACH6 ADM RYZEN 5 | 16GO | 512GO SSD | RTX 2050 | NOIR,Lenovo,https://agora.tn/fr/45143-home_default/pc-portable-gamer-lenovo-ideapad-3-15ach6-adm-ryzen-5-16go-512go-ssd-rtx-2050-noir.jpg,agora,15.6,AMD RYZEN 5,16,512 Go SSD,Nvidia GeForce,FreeDos,Oui,1969.0
82XX00A9FG,https://agora.tn/fr/pc-portable/15639-pc-portable-lenovo-ideapad-flex-5-adm-ryzen-5-8go-512go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD FLEX 5 ADM RYZEN 5 8GO 512GO SSD GRIS,Lenovo,https://agora.tn/fr/43953-home_default/pc-portable-lenovo-ideapad-flex-5-adm-ryzen-5-8go-512go-ssd-gris.jpg,agora,14.0,AMD RYZEN 5,8,512 Go SSD,AMD Radeon,Windows,Non,1995.0
X1502ZA-EJ767W,https://agora.tn/fr/pc-portable/14814-pc-portable-asus-vivobook-15-x1502z-i7-1255u-8go-512go-ssd-silver.html,PC PORTABLE ASUS VIVOBOOK 15 X1502Z I7-1255U 8GO 512GO SSD SILVER,Asus,https://agora.tn/fr/44479-home_default/pc-portable-asus-vivobook-15-x1502z-i7-1255u-8go-512go-ssd-silver.jpg,agora,15.6,Intel Core i7,8,512 Go SSD,Graphique Intégrée,Windows,Non,2009.0
83EM008XFG,https://agora.tn/fr/pc-portable/16782-pc-portable-lenovo-ideapad-slim-i7-13620h-16go-512go-ssd-gris.html,PC PORTABLE LENOVO IDEAPAD SLIM I7-13620H 16GO 512GO SSD GRIS,Lenovo,https://agora.tn/fr/46453-home_default/pc-portable-lenovo-ideapad-slim-i7-13620h-16go-512go-ssd-gris.jpg,agora,15.6,Intel Core i7,16,512 Go SSD,Graphique Intégrée,FreeDos,Non,2045.0
FA506NF-HN005W,https://agora.tn/fr/pc-portable-gamer/15604-pc-portable-gamer-asus-tuf-a15-amd-ryzen-5-8go-512go-ss-rtx-2050.html,PC PORTABLE GAMER ASUS TUF A15 AMD RYZEN 5 8GO 512GO SS RTX 2050,Asus,https://agora.tn/fr/44047-home_default/pc-portable-gamer-asus-tuf-a15-amd-ryzen-5-8go-512go-ss-rtx-2050.jpg,agora,15.6,AMD RYZEN 5,8,512 Go SSD,Nvidia GeForce,Windows,Oui,2099.0
A2AQ2EA,https://agora.tn/fr/pc-portable/16162-pc-portable-hp-15-fd0286nk-i7-1355u-8go-512go-ssd-silver.html,PC PORTABLE HP 15-FD0286NK I7-1355U 8GO 512GO SSD SILVER,Hp,https://agora.tn/fr/45245-home_default/pc-portable-hp-15-fd0286nk-i7-1355u-8go-512go-ssd-silver.jpg,agora,15.6,Intel Core i7,8,512 Go SSD,Graphique Intégrée,FreeDos,Non,2129.0
S3605ZF-N1342W,https://agora.tn/fr/pc-portable-gamer/15707-pc-portable-asus-gamer-vivobook-16x-s3605zf-i5-12500h-8go-512go-ssd-rtx-2050.html,PC PORTABLE ASUS GAMER VIVOBOOK 16X S3605ZF I5-12500H 8GO 512GO SSD RTX 2050,Asus,https://agora.tn/fr/44002-home_default/pc-portable-asus-gamer-vivobook-16x-s3605zf-i5-12500h-8go-512go-ssd-rtx-2050.jpg,agora,16.0,Intel Core i5,8,512 Go SSD,Nvidia GeForce,Windows,Oui,2149.0
845L4EA,https://agora.tn/fr/pc-portable/16491-pc-portable-hp-x360-pavilion-x360-2-in-1-14-ek1001nk-i5-8go-512go-ssd-silver.html,PC PORTABLE HP X360 PAVILION X360 2-IN-1 14-EK1001NK I5 8GO 512GO SSD SILVER,Hp,https://agora.tn/fr/46735-home_default/pc-portable-hp-x360-pavilion-x360-2-in-1-14-ek1001nk-i5-8go-512go-ssd-silver.jpg,agora,14.0,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Windows,Non,2249.0
N1807PVNB3530EMEA0,https://agora.tn/fr/pc-portable/15376-pc-portable-dell-vostro-3530-i7-1355u-8go-512go-ssd-mx550-noir.html,PC PORTABLE DELL VOSTRO 3530 I7-1355U 8GO 512GO SSD MX550 NOIR,Dell,https://agora.tn/fr/43272-home_default/pc-portable-dell-vostro-3530-i7-1355u-8go-512go-ssd-mx550-noir.jpg,agora,15.6,Intel Core i7,8,512 Go SSD,Nvidia GeForce,Windows,Non,2275.0
83GS00AKFG,https://agora.tn/fr/pc-portable-gaming/16128-pc-portable-gamer-lenovo-loq3-15iax9-i5-12450hx-16go-512go-ssd-rtx2050.html,PC PORTABLE GAMER LENOVO LOQ3 15IAX9 I5-12450HX 16GO 512GO SSD RTX2050,Lenovo,https://agora.tn/fr/45307-home_default/pc-portable-gamer-lenovo-loq3-15iax9-i5-12450hx-16go-512go-ssd-rtx2050.jpg,agora,15.6,Intel Core i5,16,512 Go SSD,Nvidia GeForce,Windows,Oui,2279.0
9U1B8EA,https://agora.tn/fr/pc-portable-gaming/16636-pc-portable-gamer-hp-victus-15-fb0037nk-amd-ryzen-5-5600h-8go-512go-ssd-rtx3050-blanc.html,PC PORTABLE GAMER HP VICTUS 15-FB0037NK AMD RYZEN 5-5600H | 8GO | 512GO SSD | RTX3050 | BLANC,Hp,https://agora.tn/fr/46221-home_default/pc-portable-gamer-hp-victus-15-fb0037nk-amd-ryzen-5-5600h-8go-512go-ssd-rtx3050-blanc.jpg,agora,15.6,AMD RYZEN 5,8,512 Go SSD,Nvidia GeForce,Windows,Oui,2479.0
898D3EA,https://agora.tn/fr/pc-portable/15893-pc-portable-hp-15-fd0016nk-i7-1355u-8go-512go-ssd-mx550-silver.html,PC PORTABLE HP 15-FD0016NK I7-1355U 8GO 512GO SSD MX550 SILVER,Hp,https://agora.tn/fr/44619-home_default/pc-portable-hp-15-fd0016nk-i7-1355u-8go-512go-ssd-mx550-silver.jpg,agora,14.1,Intel Core i7,8,512 Go SSD,Nvidia GeForce,Windows,Non,2499.0
X1704VA-AU232W,https://agora.tn/fr/pc-portable/15717-pc-portable-asus-vivobook-x1704va-i7-1355u-16g-512go-ssd-173-silver.html,"PC PORTABLE ASUS VIVOBOOK X1704VA I7-1355U 16G 512GO SSD 17.3"" SILVER",Asus,https://agora.tn/fr/44080-home_default/pc-portable-asus-vivobook-x1704va-i7-1355u-16g-512go-ssd-173-silver.jpg,agora,17.3,Intel Core i7,16,512 Go SSD,Graphique Intégrée,Windows,Non,2499.0
9S7-16R831-2606,https://agora.tn/fr/pc-portable-gamer/16769-pc-portable-gamer-msi-thin-15-b13ucx-i7-13620h-8go-512go-ssd-rtx2050.html,PC PORTABLE GAMER MSI THIN 15 B13UCX I7-13620H 8GO 512GO SSD RTX2050,Msi,https://agora.tn/fr/46545-home_default/pc-portable-gamer-msi-thin-15-b13ucx-i7-13620h-8go-512go-ssd-rtx2050.jpg,agora,15.6,Intel Core i7,8,512 Go SSD,Nvidia GeForce,FreeDos,Non,2519.0
TP3402VA-LZ265W,https://agora.tn/fr/pc-portable/15703-pc-portable-asus-vivobook-s14-flip-i5-13500h-8go-512go-ssd-silver.html,PC PORTABLE ASUS VIVOBOOK S14 FLIP I5-13500H 8GO 512GO SSD SILVER,Asus,https://agora.tn/fr/44488-home_default/pc-portable-asus-vivobook-s14-flip-i5-13500h-8go-512go-ssd-silver.jpg,agora,14.0,Intel Core i5,8,512 Go SSD,Graphique Intégrée,Windows,Non,2699.0
FX507ZC4-HN288W,https://agora.tn/fr/pc-portable-gaming/16132-pc-portable-gamer-asus-tuf-fx507zc4-i7-12700h-16go-1to-ssd-rtx-3050.html,PC PORTABLE GAMER ASUS TUF FX507ZC4 I7-12700H 16GO 1TO SSD RTX 3050,Asus,https://agora.tn/fr/45149-home_default/pc-portable-gamer-asus-tuf-fx507zc4-i7-12700h-16go-1to-ssd-rtx-3050.jpg,agora,15.6,Intel Core i7,16,1 To,Nvidia GeForce,Windows,Oui,2879.0
845M6EA,https://agora.tn/fr/pc-portable-gaming/16163-pc-portable-gamer-hp-victus-15-fa1001nk-i7-13620h-16go-512go-ssd-rtx-3050.html,PC PORTABLE GAMER HP VICTUS 15-FA1001NK I7-13620H 16GO 512GO SSD RTX 3050,Hp,https://agora.tn/fr/45249-home_default/pc-portable-gamer-hp-victus-15-fa1001nk-i7-13620h-16go-512go-ssd-rtx-3050.jpg,agora,15.6,Intel Core i7,16,512 Go SSD,Nvidia GeForce,Windows,Oui,2959.0
9S7-16R831-1232,https://agora.tn/fr/pc-portable-gamer/16622-pc-portable-gamer-msi-thin-15-b12uc-1232xfr-i7-12650h-16go-512go-ssd-rtx3050.html,PC PORTABLE GAMER MSI THIN 15 B12UC-1232XFR I7-12650H 16GO 512GO SSD RTX3050,Msi,https://agora.tn/fr/46035-home_default/pc-portable-gamer-msi-thin-15-b12uc-1232xfr-i7-12650h-16go-512go-ssd-rtx3050.jpg,agora,15.6,Intel Core i7,16,512 Go SSD,Nvidia GeForce,FreeDos,Oui,2989.0
82XT00BVFG,https://agora.tn/fr/pc-portable-gamer/15645-pc-portable-lenovo-loq-15aph8-amd-ryzen-7-16go-512go-ssd.html,PC PORTABLE LENOVO LOQ 15APH8 AMD RYZEN 7 16GO 512GO SSD,Lenovo,https://agora.tn/fr/43881-home_default/pc-portable-lenovo-loq-15aph8-amd-ryzen-7-16go-512go-ssd.jpg,agora,15.6,AMD RYZEN 7,16,512 Go SSD,Nvidia GeForce,Windows,Oui,2999.0
9S7-158571-1698,https://agora.tn/fr/pc-portable-gaming/16829-pc-portable-gamer-msi-katana-15-i5-13420h-16go-512go-ssd-rtx4050.html,PC PORTABLE GAMER MSI KATANA 15 I5-13420H 16GO 512GO SSD RTX4050,Msi,https://agora.tn/fr/46533-home_default/pc-portable-gamer-msi-katana-15-i5-13420h-16go-512go-ssd-rtx4050.jpg,agora,15.6,Intel Core i5,16,512 Go SSD,Nvidia GeForce,FreeDos,Oui,3015.0
21JK001PFE,https://agora.tn/fr/pc-portable/16042-pc-portable-lenovo-thinkpad-e14-i7-1355u-8go-512go-ssd-mx550-noir.html,PC PORTABLE LENOVO THINKPAD E14 I7-1355U 8GO 512GO SSD MX550 NOIR,Lenovo,https://agora.tn/fr/45542-home_default/pc-portable-lenovo-thinkpad-e14-i7-1355u-8go-512go-ssd-mx550-noir.jpg,agora,14.0,Intel Core i7,8,512 Go SSD,Nvidia GeForce,FreeDos,Non,3089.0
15A12VE-462XFR,https://agora.tn/fr/pc-portable-gaming/16126-pc-portable-gamer-msi-cyborg-15-a12ve-462xfr-i7-12650h-8go-512go-ssd-rtx4050.html,PC PORTABLE GAMER MSI CYBORG 15 A12VE-462XFR I7-12650H 8GO 512GO SSD RTX4050,Msi,https://agora.tn/fr/45070-home_default/pc-portable-gamer-msi-cyborg-15-a12ve-462xfr-i7-12650h-8go-512go-ssd-rtx4050.jpg,agora,15.6,Intel Core i7,8,512 Go SSD,Nvidia GeForce,FreeDos,Oui,3099.0
83DV00A2FG,https://agora.tn/fr/pc-portable-gamer/15637-pc-portable-gamer-lenovo-loq-15irx9-i7-13650hx-16go-512go-ssd-rtx3050.html,PC PORTABLE GAMER LENOVO LOQ 15IRX9 I7-13650HX 16GO 512GO SSD RTX3050,Lenovo,https://agora.tn/fr/43874-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13650hx-16go-512go-ssd-rtx3050.jpg,agora,15.6,Intel Core i7,16,512 Go SSD,Nvidia GeForce,FreeDos,Oui,3099.0
TUF507NV-LP099W,https://agora.tn/fr/pc-portable-gamer/15711-pc-portable-asus-tuf-gaming-a15-amd-ryzen-5-8go-512go-ssd-rtx-4060.html,PC PORTABLE ASUS TUF GAMING A15 AMD RYZEN 5 8GO 512GO SSD RTX 4060,Asus,https://agora.tn/fr/44580-home_default/pc-portable-asus-tuf-gaming-a15-amd-ryzen-5-8go-512go-ssd-rtx-4060.jpg,agora,15.6,AMD RYZEN 5,8,512 Go SSD,Nvidia GeForce,Windows,Oui,3145.0
G15-5530-I7-3Y,https://agora.tn/fr/pc-portable-gaming/14844-pc-portable-gamer-dell-g15-5530-i7-13650hx-16go-512go-ssd-rtx-3050.html,PC PORTABLE GAMER DELL G15 5530 I7-13650HX 16GO 512GO SSD RTX 3050,Dell,https://agora.tn/fr/42016-home_default/pc-portable-gamer-dell-g15-5530-i7-13650hx-16go-512go-ssd-rtx-3050.jpg,agora,15.6,Intel Core i7,16,512 Go SSD,Nvidia GeForce,Windows,Oui,3225.0
